Customer ID,Age,Gender,Income,Location,Device Used,Product Categories Purchased,Total Orders,Average Order Value,Days Since Last Purchase,Customer Lifetime Value,Customer Type,Engagement Level,Cart Abandonment Rate,Churn Risk
CUST0652,29,Other,50103,Chicago,Tablet,Beauty,95,362,362,34390,Returning,Low,0.06655724962781964,High
CUST0653,58,Male,69891,San Diego,Mobile,Electronics,98,114,326,11172,Returning,High,0.09134584751472546,High
CUST0654,36,Male,40754,Houston,Desktop,"Clothing, Home & Kitchen, Beauty",62,60,241,3720,Returning,High,0.19370126790073722,High
CUST0655,29,Female,129983,New York,Tablet,"Sports, Clothing",159,269,89,42771,VIP,Low,0.38308584968352466,Medium
CUST0656,26,Male,111437,New York,Desktop,"Beauty, Electronics",158,392,71,61936,VIP,Low,0.40483666352342484,Medium
CUST0657,24,Male,128540,San Jose,Desktop,"Clothing, Electronics, Beauty",132,418,325,55176,VIP,Medium,0.07226972981577783,High
CUST0658,45,Female,102982,Chicago,Desktop,"Sports, Beauty",11,328,29,3608,Returning,High,0.16073871300799525,Low
CUST0659,31,Male,132747,Dallas,Tablet,"Electronics, Home & Kitchen",174,400,358,69600,VIP,High,0.3748086876675259,High
CUST0660,48,Male,85922,San Antonio,Desktop,"Electronics, Home & Kitchen",51,128,287,6528,Returning,Low,0.4360614036132134,High
CUST0661,69,Female,78231,Los Angeles,Tablet,Sports,57,76,85,4332,Returning,High,0.14646110271604,Medium
CUST0662,36,Female,59301,Dallas,Mobile,Electronics,191,451,233,86141,VIP,Medium,0.30924691776553087,High
CUST0663,64,Female,121652,San Jose,Tablet,Sports,42,509,234,21378,Returning,Medium,0.637860933736019,High
CUST0664,33,Other,92711,Los Angeles,Mobile,"Clothing, Electronics, Home & Kitchen",57,91,312,5187,Returning,High,0.6992845365800118,High
CUST0665,70,Other,71323,Chicago,Tablet,"Clothing, Sports, Home & Kitchen",147,138,364,20286,VIP,Low,0.6916893956402418,High
CUST0666,22,Female,48752,San Jose,Desktop,Clothing,158,578,264,91324,VIP,High,0.623088431686467,High
CUST0667,52,Female,127912,Los Angeles,Tablet,"Sports, Clothing",52,148,286,7696,Returning,Medium,0.3065290571674647,High
CUST0668,29,Female,112205,Chicago,Desktop,Beauty,99,411,326,40689,Returning,Low,0.49627328984860963,High
CUST0669,42,Other,128452,Philadelphia,Mobile,"Clothing, Electronics",151,421,268,63571,VIP,High,0.3207849480597291,High
CUST0670,69,Other,43395,Dallas,Tablet,"Clothing, Home & Kitchen, Beauty",141,81,185,11421,VIP,Low,0.47154256743573175,High
CUST0671,38,Male,115957,Dallas,Desktop,Sports,68,318,130,21624,Returning,Low,0.2511311061301641,Medium
CUST0672,53,Male,86273,San Antonio,Mobile,Sports,97,366,290,35502,Returning,Medium,0.44403146484671574,High
CUST0673,70,Female,121878,Chicago,Mobile,"Sports, Electronics",186,233,276,43338,VIP,Low,0.3904430227593524,High
CUST0674,40,Other,34895,Houston,Tablet,"Clothing, Beauty, Sports",129,267,319,34443,VIP,High,0.06591217277857997,High
CUST0675,33,Other,149968,Philadelphia,Mobile,"Clothing, Home & Kitchen, Sports",183,411,350,75213,VIP,Low,0.5639568874349739,High
CUST0676,56,Other,145700,Phoenix,Desktop,"Sports, Home & Kitchen",43,165,179,7095,Returning,Low,0.057733590959351155,Medium
CUST0677,62,Female,106559,Los Angeles,Mobile,"Beauty, Clothing",8,436,289,3488,New,High,0.24055136246464615,High
CUST0678,70,Male,40699,Philadelphia,Mobile,Home & Kitchen,130,537,162,69810,VIP,Medium,0.053850642545101544,Medium
CUST0679,59,Female,95061,Chicago,Desktop,Clothing,7,391,270,2737,New,Medium,0.2945309186418788,High
CUST0680,56,Male,39715,San Diego,Mobile,Electronics,68,410,95,27880,Returning,High,0.09105434330669054,Medium
CUST0681,31,Male,49169,Los Angeles,Mobile,"Beauty, Clothing",33,283,261,9339,Returning,High,0.6437821284403068,High
CUST0682,48,Female,148413,New York,Mobile,Electronics,120,506,364,60720,VIP,Medium,0.32019154185586457,High
CUST0683,22,Male,46163,Dallas,Mobile,"Beauty, Home & Kitchen",15,143,352,2145,Returning,Low,0.3486722536618665,High
CUST0684,52,Male,149264,Chicago,Desktop,"Sports, Home & Kitchen, Electronics",101,49,287,4949,VIP,High,0.2774026534590556,High
CUST0685,40,Other,35782,New York,Mobile,"Electronics, Beauty, Sports",106,557,82,59042,VIP,Low,0.45787900023114797,Medium
CUST0686,46,Male,118177,San Antonio,Desktop,"Home & Kitchen, Sports",190,174,224,33060,VIP,High,0.5598652758018324,High
CUST0687,60,Female,114328,San Jose,Mobile,"Electronics, Beauty",159,237,222,37683,VIP,Medium,0.47129538298183554,High
CUST0688,28,Female,145028,Phoenix,Mobile,Clothing,25,560,117,14000,Returning,Low,0.5363346269568329,Medium
CUST0689,35,Male,65585,Phoenix,Mobile,"Home & Kitchen, Beauty",43,405,191,17415,Returning,Low,0.6388828812810192,High
CUST0690,64,Other,60682,New York,Mobile,"Beauty, Electronics, Sports",106,533,78,56498,VIP,High,0.6113052455864286,Medium
CUST0691,29,Other,77864,Dallas,Desktop,"Electronics, Clothing",50,195,77,9750,Returning,Low,0.4881379942899022,Medium
CUST0692,26,Male,114416,San Antonio,Desktop,"Beauty, Clothing, Home & Kitchen",70,579,146,40530,Returning,High,0.18951467588787857,Medium
CUST0693,27,Male,85114,San Diego,Desktop,"Beauty, Electronics",95,210,106,19950,Returning,Medium,0.46450685317725365,Medium
CUST0694,61,Female,68067,Dallas,Tablet,"Home & Kitchen, Clothing",168,473,270,79464,VIP,Low,0.378954012231332,High
CUST0695,34,Male,72685,Philadelphia,Mobile,"Electronics, Beauty, Sports",115,361,243,41515,VIP,High,0.516192500156773,High
CUST0696,55,Other,48073,Phoenix,Mobile,"Home & Kitchen, Beauty, Sports",86,532,72,45752,Returning,Low,0.5914055714553946,Medium
CUST0697,24,Male,66035,Philadelphia,Desktop,"Home & Kitchen, Sports, Beauty",127,108,356,13716,VIP,High,0.5327689731711713,High
CUST0698,63,Female,94977,Los Angeles,Tablet,Beauty,197,425,353,83725,VIP,High,0.6002647604748353,High
CUST0699,30,Female,132710,Houston,Mobile,"Home & Kitchen, Clothing, Beauty",195,132,25,25740,VIP,High,0.09151314267166549,Low
CUST0700,57,Female,120373,Chicago,Desktop,Home & Kitchen,103,431,209,44393,VIP,Medium,0.07055302485435157,High
CUST0701,59,Female,113362,San Antonio,Mobile,Sports,39,253,91,9867,Returning,Low,0.21802536900473607,Medium
CUST0702,26,Female,120517,Dallas,Mobile,Sports,163,547,124,89161,VIP,Medium,0.6354329546706085,Medium
CUST0703,67,Male,95450,Phoenix,Desktop,"Sports, Clothing",160,265,72,42400,VIP,High,0.585378513139583,Medium
CUST0704,44,Male,40382,Philadelphia,Desktop,Home & Kitchen,107,456,122,48792,VIP,High,0.4937727435669525,Medium
CUST0705,19,Male,34437,San Jose,Mobile,"Clothing, Sports",133,145,308,19285,VIP,Medium,0.5054931338358153,High
CUST0706,22,Male,100971,Los Angeles,Mobile,"Clothing, Sports",29,192,183,5568,Returning,Medium,0.5223358050178382,High
CUST0707,46,Female,94612,Chicago,Desktop,"Home & Kitchen, Clothing, Sports",47,255,186,11985,Returning,Low,0.6626917553150855,High
CUST0708,54,Other,120355,Chicago,Mobile,"Beauty, Electronics, Clothing",88,259,197,22792,Returning,High,0.5909242489999124,High
CUST0709,55,Male,91929,Dallas,Mobile,"Sports, Electronics",199,211,77,41989,VIP,Medium,0.4552037515675808,Medium
CUST0710,36,Other,132411,San Antonio,Desktop,Beauty,195,278,347,54210,VIP,High,0.48271503291714124,High
CUST0711,25,Male,127518,San Diego,Mobile,Beauty,55,347,185,19085,Returning,High,0.18893117033972928,High
CUST0712,65,Male,128864,San Jose,Mobile,Beauty,134,239,343,32026,VIP,Low,0.4772572363515771,High
CUST0713,62,Other,42329,Dallas,Tablet,"Clothing, Home & Kitchen",130,421,252,54730,VIP,Low,0.32604135807199797,High
CUST0714,18,Female,55169,Philadelphia,Desktop,"Home & Kitchen, Sports",196,125,12,24500,VIP,Low,0.14942521589373342,Low
CUST0715,39,Male,117468,Houston,Tablet,"Electronics, Clothing, Home & Kitchen",73,115,298,8395,Returning,Medium,0.5741618325102733,High
CUST0716,69,Male,64594,New York,Tablet,Clothing,13,444,75,5772,Returning,High,0.3816606148720446,Medium
CUST0717,34,Male,106957,San Diego,Tablet,"Clothing, Electronics",6,423,50,2538,New,Medium,0.685326277098124,High
CUST0718,24,Other,90631,San Antonio,Mobile,"Home & Kitchen, Electronics, Clothing",166,530,274,87980,VIP,Medium,0.2330915804084412,High
CUST0719,42,Female,75033,Los Angeles,Mobile,Electronics,192,162,148,31104,VIP,Low,0.3624355729982998,Medium
CUST0720,62,Other,93133,San Diego,Tablet,Beauty,193,343,218,66199,VIP,High,0.34119704553476427,High
CUST0721,21,Other,103165,Phoenix,Tablet,Electronics,163,250,121,40750,VIP,High,0.12850668958117617,Medium
CUST0722,53,Female,103861,San Antonio,Tablet,Sports,14,467,210,6538,Returning,Low,0.3269749312400066,High
CUST0723,23,Other,82290,Houston,Mobile,"Clothing, Electronics, Beauty",118,75,279,8850,VIP,High,0.23690974667360115,High
CUST0724,48,Female,124031,Phoenix,Tablet,Clothing,80,221,25,17680,Returning,Low,0.15420830638850735,Low
CUST0725,36,Male,61750,San Diego,Tablet,"Sports, Electronics",168,549,172,92232,VIP,Medium,0.23340112962349052,Medium
CUST0726,61,Female,125155,New York,Desktop,"Home & Kitchen, Beauty",89,408,155,36312,Returning,Medium,0.20161359932315476,Medium
CUST0727,56,Male,70461,New York,Desktop,Electronics,53,363,237,19239,Returning,Low,0.5271477951538207,High
CUST0728,44,Other,103800,Houston,Mobile,Beauty,74,68,81,5032,Returning,Medium,0.07000386586845406,Medium
CUST0729,27,Other,108222,Chicago,Desktop,"Electronics, Home & Kitchen, Clothing",181,322,355,58282,VIP,Medium,0.4513507861435938,High
CUST0730,43,Male,142020,San Jose,Desktop,Electronics,135,191,272,25785,VIP,Low,0.5444298723153441,High
CUST0731,36,Other,54226,Los Angeles,Desktop,Home & Kitchen,137,360,67,49320,VIP,Medium,0.3624702467048325,Medium
CUST0732,56,Female,36721,Chicago,Mobile,Home & Kitchen,193,133,43,25669,VIP,High,0.655517237005147,Low
CUST0733,20,Male,86154,New York,Desktop,"Clothing, Electronics, Sports",94,190,60,17860,Returning,Medium,0.5101224519037479,Low
CUST0734,62,Other,50609,New York,Mobile,"Home & Kitchen, Clothing, Electronics",30,83,122,2490,Returning,Low,0.5361503733524212,Medium
CUST0735,30,Male,82130,Philadelphia,Tablet,Clothing,76,63,348,4788,Returning,High,0.17800676683656563,High
CUST0736,67,Female,102909,Phoenix,Desktop,"Home & Kitchen, Sports",9,271,195,2439,New,High,0.5552421242953978,High
CUST0737,45,Female,134211,San Diego,Mobile,"Clothing, Beauty",19,142,329,2698,Returning,Medium,0.5908615784540246,High
CUST0738,37,Other,85249,Los Angeles,Desktop,"Sports, Beauty, Home & Kitchen",127,347,322,44069,VIP,High,0.28482315246389317,High
CUST0739,45,Female,78895,Houston,Tablet,Beauty,148,52,110,7696,VIP,Low,0.18868599422143129,Medium
CUST0740,25,Male,124473,San Diego,Mobile,Electronics,5,587,257,2935,New,High,0.3002829414823508,High
CUST0741,58,Female,35656,Philadelphia,Mobile,"Clothing, Home & Kitchen, Sports",148,147,88,21756,VIP,Medium,0.5307451798500891,Medium
CUST0742,56,Male,104520,New York,Mobile,"Beauty, Electronics",169,241,197,40729,VIP,Medium,0.32146535381465674,High
CUST0743,18,Male,93740,Houston,Tablet,"Beauty, Clothing",7,447,281,3129,New,High,0.5288237188961121,High
CUST0744,20,Female,94309,New York,Tablet,Beauty,184,142,199,26128,VIP,Low,0.12381695163539946,High
CUST0745,30,Other,59984,Los Angeles,Tablet,"Electronics, Clothing, Beauty",51,73,98,3723,Returning,Low,0.5739076118175148,Medium
CUST0746,45,Female,148947,Phoenix,Mobile,"Electronics, Home & Kitchen",99,157,26,15543,Returning,Medium,0.21458486306753227,Low
CUST0747,66,Male,103822,San Diego,Tablet,Beauty,17,187,88,3179,Returning,Medium,0.21180384201448588,Medium
CUST0748,42,Male,35901,San Diego,Desktop,"Sports, Beauty",124,423,145,52452,VIP,Low,0.43374762738250944,Medium
CUST0749,50,Female,61552,Chicago,Tablet,Home & Kitchen,59,541,181,31919,Returning,High,0.09557672973554326,High
CUST0750,55,Other,121245,Houston,Mobile,Beauty,153,74,256,11322,VIP,High,0.06709352234503457,High
CUST0751,70,Other,61055,San Jose,Desktop,"Sports, Beauty",70,137,188,9590,Returning,High,0.21966863244074197,High
CUST0752,23,Male,67685,Philadelphia,Tablet,"Home & Kitchen, Beauty",186,248,239,46128,VIP,High,0.3997439079776347,High
CUST0753,61,Male,103965,San Jose,Desktop,"Beauty, Electronics, Home & Kitchen",159,472,358,75048,VIP,Low,0.6399506510463977,High
CUST0754,62,Other,44716,Chicago,Desktop,"Beauty, Sports, Home & Kitchen",170,344,195,58480,VIP,Medium,0.6001828645997495,High
CUST0755,49,Female,144099,Los Angeles,Mobile,"Clothing, Electronics, Beauty",94,206,296,19364,Returning,Medium,0.368790198948634,High
CUST0756,62,Male,41138,Philadelphia,Desktop,Home & Kitchen,190,257,164,48830,VIP,High,0.0740837959007703,Medium
CUST0757,64,Male,65298,Phoenix,Desktop,"Beauty, Sports, Clothing",66,296,306,19536,Returning,Low,0.39791427750905084,High
CUST0758,38,Other,81112,San Jose,Mobile,"Home & Kitchen, Clothing",106,408,270,43248,VIP,Low,0.508117139951442,High
CUST0759,33,Female,53429,Phoenix,Mobile,"Electronics, Sports",178,518,7,92204,VIP,High,0.2704569461412719,Low
CUST0760,38,Other,80200,San Jose,Mobile,Beauty,143,319,37,45617,VIP,High,0.12219114713307555,Low
CUST0761,28,Female,101308,Phoenix,Desktop,"Sports, Beauty, Electronics",12,386,113,4632,Returning,High,0.23106916958367862,Medium
CUST0762,54,Female,78244,San Jose,Desktop,"Electronics, Clothing",101,233,338,23533,VIP,Medium,0.5515327619040791,High
CUST0763,53,Female,147217,Phoenix,Desktop,Home & Kitchen,121,242,55,29282,VIP,High,0.2783084909841634,Low
CUST0764,52,Male,144055,Chicago,Mobile,"Electronics, Beauty, Clothing",68,581,358,39508,Returning,Medium,0.5777879689457116,High
CUST0765,36,Other,131268,San Antonio,Tablet,"Sports, Electronics, Beauty",25,352,137,8800,Returning,Low,0.2576889436748593,Medium
CUST0766,37,Other,135441,Philadelphia,Desktop,"Sports, Clothing, Electronics",119,210,101,24990,VIP,Low,0.15631077496898177,Medium
CUST0767,35,Female,47347,Houston,Tablet,Beauty,195,528,333,102960,VIP,Medium,0.3333014336838453,High
CUST0768,64,Male,46920,Los Angeles,Mobile,"Home & Kitchen, Beauty, Electronics",89,349,176,31061,Returning,Medium,0.3439784329879403,Medium
CUST0769,58,Male,61822,Dallas,Desktop,Electronics,196,112,168,21952,VIP,Medium,0.06047034205706903,Medium
CUST0770,66,Other,76659,New York,Tablet,"Home & Kitchen, Clothing",24,332,338,7968,Returning,Medium,0.126079297259112,High
CUST0771,31,Male,70108,Houston,Desktop,Electronics,12,291,285,3492,Returning,High,0.17020191220233133,High
CUST0772,32,Male,119099,New York,Desktop,Clothing,62,229,260,14198,Returning,Low,0.12383175629613867,High
CUST0773,48,Female,37967,Philadelphia,Desktop,"Sports, Electronics, Home & Kitchen",50,269,222,13450,Returning,High,0.27199194902388646,High
CUST0774,18,Male,140719,Houston,Tablet,"Home & Kitchen, Clothing",35,324,198,11340,Returning,Medium,0.6770048561510617,High
CUST0775,70,Female,41871,Phoenix,Mobile,"Clothing, Electronics, Beauty",97,541,210,52477,Returning,High,0.3809946499126006,High
CUST0776,20,Other,124299,Phoenix,Desktop,Beauty,13,425,286,5525,Returning,High,0.45791141551592013,High
CUST0777,33,Male,107452,Dallas,Mobile,Sports,19,167,179,3173,Returning,Low,0.28165121103996826,Medium
CUST0778,40,Other,104270,New York,Mobile,"Sports, Beauty",98,158,249,15484,Returning,High,0.26026704506804493,High
CUST0779,28,Other,63613,Los Angeles,Tablet,Electronics,158,78,230,12324,VIP,Low,0.06504540174475543,High
CUST0780,29,Male,58179,Philadelphia,Tablet,Clothing,142,322,22,45724,VIP,Medium,0.3752168761894145,Low
CUST0781,27,Male,82188,Phoenix,Mobile,Home & Kitchen,33,565,47,18645,Returning,High,0.364345854388583,Low
CUST0782,49,Other,85099,San Antonio,Desktop,"Electronics, Clothing",84,340,108,28560,Returning,Medium,0.15258997201772995,Medium
CUST0783,33,Male,65262,Chicago,Tablet,"Beauty, Sports",40,566,295,22640,Returning,Low,0.5468106001343573,High
CUST0784,25,Female,108213,Chicago,Desktop,"Beauty, Sports",88,263,5,23144,Returning,Medium,0.37023831470215185,Low
CUST0785,55,Female,147407,San Jose,Desktop,"Sports, Home & Kitchen, Electronics",113,238,37,26894,VIP,Medium,0.27034608060502263,Low
CUST0786,29,Male,48268,Los Angeles,Desktop,"Clothing, Sports",122,123,168,15006,VIP,Low,0.14549079086490252,Medium
CUST0787,41,Other,107866,Chicago,Mobile,Clothing,41,356,355,14596,Returning,Medium,0.408904537531158,High
CUST0788,45,Male,116269,San Jose,Desktop,"Clothing, Electronics",90,254,282,22860,Returning,Medium,0.5393310669577263,High
CUST0789,70,Male,90545,New York,Mobile,"Clothing, Sports",75,40,202,3000,Returning,Medium,0.23329957924523154,High
CUST0790,25,Other,133483,Phoenix,Mobile,"Sports, Home & Kitchen",155,358,324,55490,VIP,High,0.19221632852486964,High
CUST0791,45,Other,122822,Phoenix,Desktop,"Sports, Clothing",173,41,312,7093,VIP,Medium,0.38925772664197494,High
CUST0792,53,Female,102146,San Antonio,Desktop,Sports,97,64,272,6208,Returning,Low,0.150973146631511,High
CUST0793,43,Other,101966,Houston,Desktop,"Beauty, Home & Kitchen, Electronics",84,476,243,39984,Returning,High,0.48329870128628516,High
CUST0794,25,Female,69922,Chicago,Desktop,"Clothing, Electronics",106,481,326,50986,VIP,High,0.4434733581637497,High
CUST0795,67,Other,109364,New York,Mobile,"Beauty, Clothing, Home & Kitchen",160,249,46,39840,VIP,Low,0.1066033322344286,Low
CUST0796,45,Male,72913,San Diego,Desktop,"Clothing, Beauty, Home & Kitchen",180,470,248,84600,VIP,Medium,0.07373824659789302,High
CUST0797,45,Female,127033,Chicago,Desktop,Electronics,170,564,78,95880,VIP,High,0.45318762418258013,Medium
CUST0798,54,Female,134792,Los Angeles,Mobile,Clothing,163,258,109,42054,VIP,High,0.2412909530926815,Medium
CUST0799,58,Female,149425,Houston,Tablet,"Sports, Beauty, Home & Kitchen",18,373,12,6714,Returning,High,0.10618973956270904,Low
CUST0800,53,Male,85677,Chicago,Tablet,Home & Kitchen,121,109,364,13189,VIP,Medium,0.5436286582217161,High
CUST0801,44,Male,132154,New York,Mobile,Clothing,77,382,89,29414,Returning,High,0.25412860196146864,Medium
CUST0802,34,Male,79841,Chicago,Tablet,"Electronics, Beauty",95,425,341,40375,Returning,Low,0.34873970726484527,High
CUST0803,26,Male,76332,Los Angeles,Mobile,"Electronics, Sports, Clothing",94,319,347,29986,Returning,Medium,0.20392840284495,High
CUST0804,50,Male,122062,San Diego,Desktop,"Electronics, Home & Kitchen",33,484,279,15972,Returning,Low,0.4577561009326769,High
CUST0805,70,Female,149863,Philadelphia,Desktop,Beauty,183,157,220,28731,VIP,Low,0.2459674699803336,High
CUST0806,37,Male,125694,Dallas,Tablet,"Home & Kitchen, Clothing, Sports",53,572,72,30316,Returning,High,0.6792136247979584,Medium
CUST0807,30,Female,55032,San Diego,Desktop,"Clothing, Home & Kitchen",175,388,233,67900,VIP,High,0.5069159066009892,High
CUST0808,45,Male,67846,San Jose,Tablet,"Clothing, Sports, Beauty",76,556,259,42256,Returning,High,0.13886947964275276,High
CUST0809,65,Other,89474,Chicago,Tablet,"Home & Kitchen, Clothing, Sports",137,342,112,46854,VIP,Low,0.3208516457877533,Medium
CUST0810,46,Female,74936,Phoenix,Desktop,"Beauty, Clothing, Sports",46,104,45,4784,Returning,Medium,0.30052371482442103,Low
CUST0811,30,Other,59794,San Antonio,Desktop,"Electronics, Home & Kitchen, Clothing",139,575,273,79925,VIP,High,0.39726062196824896,High
CUST0812,63,Female,91588,Phoenix,Tablet,Clothing,46,225,42,10350,Returning,High,0.5972549384115146,Low
CUST0813,52,Other,100984,San Diego,Desktop,"Sports, Beauty",168,58,207,9744,VIP,Low,0.42922430986895105,High
CUST0814,23,Male,80331,Phoenix,Mobile,"Sports, Beauty, Home & Kitchen",109,45,348,4905,VIP,Medium,0.09001184043999952,High
CUST0815,35,Male,124397,New York,Desktop,"Beauty, Clothing, Electronics",31,452,102,14012,Returning,Low,0.4760202029218557,Medium
CUST0816,68,Male,58141,Phoenix,Desktop,"Sports, Clothing",62,434,123,26908,Returning,High,0.05537244366480796,Medium
CUST0817,22,Female,39074,Houston,Mobile,Sports,50,560,9,28000,Returning,Low,0.5569742993512554,Low
CUST0818,64,Other,36406,Philadelphia,Desktop,"Home & Kitchen, Electronics",70,106,328,7420,Returning,High,0.4833134470673072,High
CUST0819,42,Male,127359,Chicago,Desktop,"Electronics, Home & Kitchen, Clothing",29,258,186,7482,Returning,Medium,0.25071067792918084,High
CUST0820,19,Other,53291,Phoenix,Tablet,Clothing,77,326,30,25102,Returning,Low,0.24008717298318522,Low
CUST0821,27,Other,71568,Los Angeles,Desktop,Sports,121,539,155,65219,VIP,High,0.5688774477550986,Medium
CUST0822,47,Male,127539,Philadelphia,Desktop,"Clothing, Beauty",159,567,59,90153,VIP,High,0.5591688497510033,Low
CUST0823,67,Male,76851,Philadelphia,Mobile,"Beauty, Clothing, Home & Kitchen",133,355,248,47215,VIP,High,0.2789965303448939,High
CUST0824,62,Other,129942,Phoenix,Tablet,"Sports, Home & Kitchen",91,392,269,35672,Returning,High,0.2443160232518572,High
CUST0825,22,Male,84823,Philadelphia,Tablet,Beauty,78,388,216,30264,Returning,Low,0.41388611277381343,High
CUST0826,50,Male,53312,San Antonio,Tablet,"Clothing, Home & Kitchen",174,353,1,61422,VIP,High,0.05543767898969372,Low
CUST0827,18,Male,73108,Phoenix,Desktop,Electronics,184,355,23,65320,VIP,Low,0.1037335746912525,Low
CUST0828,35,Female,96918,New York,Tablet,Home & Kitchen,157,194,205,30458,VIP,High,0.13201023359667888,High
CUST0829,49,Other,64171,San Diego,Mobile,"Electronics, Beauty",186,484,319,90024,VIP,Low,0.17051768158766323,High
CUST0830,64,Other,71779,Houston,Tablet,"Beauty, Electronics, Sports",129,182,198,23478,VIP,Low,0.38281178233905483,High
CUST0831,66,Female,98828,Dallas,Mobile,"Sports, Beauty",71,156,355,11076,Returning,High,0.6949572446597293,High
CUST0832,28,Other,137315,San Jose,Tablet,Home & Kitchen,10,222,113,2220,New,High,0.4741987111357797,High
CUST0833,38,Male,128723,Philadelphia,Tablet,Sports,129,559,279,72111,VIP,High,0.08984421639199533,High
CUST0834,43,Other,42411,New York,Mobile,"Clothing, Electronics",62,39,154,2418,Returning,High,0.39162659314045706,Medium
CUST0835,42,Male,132821,Chicago,Tablet,Electronics,74,121,164,8954,Returning,Medium,0.3728193880531778,Medium
CUST0836,39,Female,147990,Chicago,Tablet,Home & Kitchen,57,168,221,9576,Returning,High,0.14370908028173215,High
CUST0837,44,Male,87009,San Jose,Tablet,"Clothing, Sports",70,510,90,35700,Returning,High,0.6481770397215649,Medium
CUST0838,66,Other,45422,Houston,Desktop,"Home & Kitchen, Beauty",62,478,166,29636,Returning,High,0.3364974109889898,Medium
CUST0839,30,Other,72468,Philadelphia,Mobile,Home & Kitchen,86,362,206,31132,Returning,Low,0.6964634413963308,High
CUST0840,50,Other,62371,San Antonio,Tablet,"Electronics, Home & Kitchen",91,369,281,33579,Returning,High,0.32304699191390673,High
CUST0841,51,Female,87022,San Jose,Mobile,Beauty,6,81,64,486,New,Low,0.44517250674434594,High
CUST0842,58,Female,101229,Houston,Mobile,Home & Kitchen,154,495,3,76230,VIP,Low,0.11809564869343604,Low
CUST0843,52,Other,129071,Philadelphia,Mobile,"Beauty, Electronics, Clothing",41,504,156,20664,Returning,Low,0.34524808547446495,Medium
CUST0844,18,Male,81196,New York,Tablet,"Electronics, Home & Kitchen, Beauty",152,430,248,65360,VIP,Low,0.2051978311025826,High
CUST0845,38,Female,110354,San Diego,Tablet,"Sports, Beauty, Home & Kitchen",107,468,256,50076,VIP,Medium,0.5931171190713027,High
CUST0846,65,Other,126774,San Antonio,Mobile,"Home & Kitchen, Sports, Clothing",28,538,234,15064,Returning,High,0.5595477301639009,High
CUST0847,23,Other,126410,Dallas,Desktop,"Electronics, Beauty, Clothing",116,182,305,21112,VIP,Low,0.585716999756483,High
CUST0848,45,Female,56715,Chicago,Mobile,"Home & Kitchen, Electronics",69,543,365,37467,Returning,High,0.5203461345426683,High
CUST0849,34,Female,57605,Los Angeles,Desktop,Clothing,197,532,73,104804,VIP,Low,0.5912440953530332,Medium
CUST0850,22,Female,129853,New York,Mobile,"Clothing, Electronics, Beauty",133,35,186,4655,VIP,Medium,0.18053868761369857,High
CUST0851,48,Male,61174,Chicago,Mobile,"Electronics, Beauty",121,529,61,64009,VIP,Low,0.343828454776871,Medium
CUST0852,22,Male,39956,Phoenix,Mobile,"Clothing, Beauty",120,147,336,17640,VIP,High,0.4997004719648792,High
CUST0853,55,Other,134444,Los Angeles,Tablet,"Beauty, Home & Kitchen",109,514,163,56026,VIP,High,0.4643051236578376,Medium
CUST0854,20,Female,106373,Chicago,Desktop,"Beauty, Electronics",7,497,55,3479,New,Medium,0.5156304138681564,High
CUST0855,70,Male,99252,Houston,Desktop,"Clothing, Beauty, Home & Kitchen",50,190,110,9500,Returning,High,0.19576794904830058,Medium
CUST0856,40,Female,91949,San Antonio,Mobile,Sports,59,299,217,17641,Returning,High,0.11398256087924333,High
CUST0857,54,Other,92646,Chicago,Tablet,Beauty,79,85,239,6715,Returning,Low,0.6459242757486047,High
CUST0858,70,Male,100017,Dallas,Tablet,Clothing,196,257,20,50372,VIP,High,0.41411173211878294,Low
CUST0859,54,Male,93037,San Diego,Desktop,"Home & Kitchen, Sports",49,178,140,8722,Returning,Low,0.14998685092981712,Medium
CUST0860,27,Male,119818,Houston,Tablet,"Electronics, Sports",158,75,264,11850,VIP,Medium,0.565733778226785,High
CUST0861,27,Other,36548,New York,Desktop,Electronics,81,173,138,14013,Returning,High,0.6447044588090336,Medium
CUST0862,36,Female,146981,New York,Desktop,"Beauty, Sports",197,369,69,72693,VIP,Low,0.16021628707122088,Medium
CUST0863,34,Male,133141,New York,Desktop,Sports,28,442,117,12376,Returning,High,0.5813180959249218,Medium
CUST0864,38,Other,103294,New York,Tablet,"Clothing, Sports",39,549,197,21411,Returning,Low,0.6565962898574333,High
CUST0865,31,Female,139204,San Diego,Desktop,"Electronics, Clothing, Sports",28,373,204,10444,Returning,Medium,0.6599350401924112,High
CUST0866,26,Other,53177,Chicago,Desktop,Sports,32,416,213,13312,Returning,Low,0.6442017000747757,High
CUST0867,63,Female,54022,Philadelphia,Mobile,"Clothing, Home & Kitchen, Beauty",20,502,55,10040,Returning,High,0.40517365803406674,Low
CUST0868,18,Other,136297,Chicago,Desktop,"Beauty, Electronics, Sports",63,304,286,19152,Returning,Low,0.28153735621501497,High
CUST0869,68,Female,35542,Phoenix,Desktop,"Electronics, Home & Kitchen",186,382,292,71052,VIP,High,0.05472732500110604,High
CUST0870,62,Male,121012,San Antonio,Mobile,"Sports, Beauty, Clothing",148,95,174,14060,VIP,Medium,0.0895929474664926,Medium
CUST0871,30,Female,126320,Los Angeles,Mobile,"Home & Kitchen, Electronics",19,108,346,2052,Returning,Low,0.3287453599433039,High
